CATEGORY,CALL GROUPS,final_case_type,CASE DESC,occ_date,x_coordinate,y_coordinate,census_tract
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,9/13/2016,7643676,684569,5100
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,9/18/2016,7674871,671286,601
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,9/19/2016,7681290,682021,9201
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,9/22/2016,7687053,681792,9301
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,9/25/2016,7665899,666780,501
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,9/26/2016,7654590,698127,3100
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,9/26/2016,7671321,674063,8301
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/22/2016,7693488,675926,9803
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/23/2016,7641315,704109,3801
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/23/2016,7643552,713874,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/23/2016,7644496,680315,5700
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/23/2016,7645692,684048,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/23/2016,7650320,687621,2402
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/23/2016,7653052,681301,1201
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/23/2016,7675056,695294,7800
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/23/2016,7677563,696258,7900
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/23/2016,7683408,676241,9101
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/23/2016,7690271,673030,9804
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/24/2016,7634493,684405,4601
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/24/2016,7643045,711964,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/24/2016,7644337,713949,7202
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/24/2016,7644924,696122,3501
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/24/2016,7652010,698565,3602
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/24/2016,7655594,674311,902
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/24/2016,7658714,688062,2702
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/24/2016,7658948,688323,2702
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/24/2016,7659332,683859,1900
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/24/2016,7667114,684360,1701
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/24/2016,7671642,670888,601
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/24/2016,7672821,684750,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/24/2016,7673307,688495,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/25/2016,7630939,710831,4101
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/25/2016,7643891,684374,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/25/2016,7646982,689351,2303
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/25/2016,7647994,694943,3402
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/25/2016,7652183,681171,1201
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/25/2016,7663593,685364,1801
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/25/2016,7666602,668566,502
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/25/2016,7673710,684718,8100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/25/2016,7680130,699669,7300
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/26/2016,7623123,704651,4300
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/26/2016,7639389,675355,5800
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/26/2016,7640503,665227,6602
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/26/2016,7644096,685088,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/26/2016,7644390,680069,5700
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/26/2016,7648193,682467,1101
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/26/2016,7648542,691051,2203
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/26/2016,7653991,693386,3100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,9/26/2016,7655607,661706,302
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,9/26/2016,7679747,685125,8100
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,9/27/2016,7662573,673189,802
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,9/29/2016,7645672,683709,10600
OTHER,DISORDER,DIST  ,DISTURBANCE - COLD                                ,9/29/2016,7690177,680923,9701
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/1/2016,7635603,663074,6502
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/1/2016,7676345,681804,8202
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/1/2016,7690499,680598,9702
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/3/2016,7638918,703372,3902
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/3/2016,7642206,679308,5600
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/3/2016,7643677,684309,5100
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/3/2016,7655187,670939,301
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/3/2016,7655391,704086,7202
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/4/2016,7624607,710740,4200
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/4/2016,7650696,702651,3601
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/4/2016,7658537,671707,301
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/4/2016,7659833,666464,8700
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/4/2016,7673624,670265,601
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/4/2016,7691903,676357,9702
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/5/2016,7653249,677332,1000
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/5/2016,7664122,689303,2802
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/5/2016,7686873,678096,9701
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/6/2016,7665092,666463,8700
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/7/2016,7645805,674778,5900
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/7/2016,7665441,694499,2901
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/8/2016,7640405,684344,5200
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/8/2016,7642077,681312,5600
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/8/2016,7663265,683665,1802
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/9/2016,7644820,693332,3502
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/9/2016,7648687,690115,2203
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/9/2016,7651370,688223,2402
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/10/2016,7651697,676395,1000
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/10/2016,7664226,689330,2902
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/10/2016,7682952,678596,9201
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/10/2016,7693108,675797,9804
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/10/2016,7693459,681072,9702
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/11/2016,7652311,675447,1000
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/11/2016,7654532,687681,2502
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/11/2016,7654541,687516,2502
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/11/2016,7654664,684317,2000
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/11/2016,7656590,695641,3000
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/11/2016,7657079,699074,3603
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/11/2016,7684858,665749,8901
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/12/2016,7632150,672850,6802
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/12/2016,7639864,686725,4800
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/12/2016,7669901,667625,602
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/12/2016,7692092,672009,9102
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/13/2016,7636629,705857,3901
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/13/2016,7641781,681373,5600
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/13/2016,7669276,681138,1601
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/14/2016,7657880,679846,1302
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/14/2016,7668439,669172,502
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/14/2016,7686613,682304,9202
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/16/2016,7638982,701066,3902
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/16/2016,7640938,707077,3901
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/16/2016,7643292,679074,5700
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/16/2016,7651261,700997,3601
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/16/2016,7652097,688465,2402
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/16/2016,7652246,682990,2100
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/16/2016,7655108,673787,902
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/16/2016,7667908,673541,702
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/16/2016,7682043,681971,9201
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/17/2016,7646537,694822,3402
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/17/2016,7654006,685920,2000
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/17/2016,7655236,678777,1302
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/17/2016,7659211,665575,302
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/17/2016,7668626,663508,8600
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/17/2016,7671799,676807,1602
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/17/2016,7685040,674049,
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/17/2016,7691779,675682,9804
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/18/2016,7634789,709542,4001
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/18/2016,7637455,706531,3901
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/18/2016,7651413,679302,1202
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/18/2016,7690387,680537,9701
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/18/2016,7692642,675898,9804
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/19/2016,7689080,681662,9701
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/19/2016,7689741,681553,9701
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/20/2016,7648172,697202,3401
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/21/2016,7642798,678864,5600
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/21/2016,7658106,681743,1400
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/22/2016,7625817,708818,4200
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/22/2016,7640477,681854,5500
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/22/2016,7669991,694504,2903
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/23/2016,7657880,679846,1302
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/24/2016,7637703,686915,4700
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/24/2016,7641945,665257,6002
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/24/2016,7642637,684174,5200
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/24/2016,7645546,702128,3701
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/24/2016,7647056,695935,3401
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/24/2016,7666604,696773,7600
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/24/2016,7684215,676162,9101
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/24/2016,7690681,673245,9804
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/25/2016,7624199,711543,4200
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/25/2016,7644357,684829,5100
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/25/2016,7654114,670717,301
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/25/2016,7654366,681623,1201
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/25/2016,7690681,673245,9804
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/26/2016,7651094,680083,1102
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/27/2016,7650884,676605,1000
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/27/2016,7661963,677373,1500
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/28/2016,7670452,692683,2903
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/28/2016,7680607,673822,9000
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/30/2016,7658390,670145,401
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/30/2016,7659171,696612,7500
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/30/2016,7677385,681688,8202
OTHER,DISORDER,NOISE ,NOISE DISTURBANCE                                 ,9/30/2016,7679525,682585,8202
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/1/2016,7657376,677216,901
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/2/2016,7643655,682985,10600
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/3/2016,7631569,704004,4002
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/3/2016,7640416,685368,4900
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/4/2016,7644802,670345,5900
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/4/2016,7677770,670847,8500
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/5/2016,7654377,671381,301
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/9/2016,7641180,695718,3502
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/9/2016,7642379,688210,5100
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/10/2016,7655253,679647,1302
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/11/2016,7645177,704130,3801
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/11/2016,7656182,680137,1301
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/14/2016,7639982,685532,4800
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/15/2016,7647496,693048,2203
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/15/2016,7671644,670354,601
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/16/2016,7639259,687693,4900
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/16/2016,7681338,673953,9000
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/17/2016,7647524,696587,3401
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/17/2016,7669315,693786,2902
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/18/2016,7651216,689077,2402
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/20/2016,7662487,668057,402
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/22/2016,7649011,691658,2203
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/24/2016,7639258,688993,4500
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/24/2016,7641110,695883,3502
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/24/2016,7644058,680108,5700
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/25/2016,7644418,710898,7202
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/25/2016,7644502,680735,5700
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/25/2016,7652037,682848,2100
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/25/2016,7653251,684414,2000
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/27/2016,7629500,709569,4102
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/28/2016,7639342,685693,4800
OTHER,DISORDER,PARK  ,PARKING PROBLEM                                   ,9/30/2016,7668813,684990,1701
OTHER,DISORDER,PARTY ,PARTY DISTURBANCE                                 ,9/5/2016,7629654,660366,6501
OTHER,DISORDER,PARTY ,PARTY DISTURBANCE                                 ,9/10/2016,7641282,660933,6300
OTHER,DISORDER,PARTY ,PARTY DISTURBANCE                                 ,9/10/2016,7650646,681740,1101
OTHER,DISORDER,PARTY ,PARTY DISTURBANCE                                 ,9/16/2016,7665764,674272,
OTHER,DISORDER,POLINV,BOMB OR CHEM POLICE INVESTIGATION (33B/33C)       ,9/9/2016,7643688,683079,10600
OTHER,DISORDER,POLINV,BOMB OR CHEM POLICE INVESTIGATION (33B/33C)       ,9/15/2016,7639680,708412,7202
OTHER,DISORDER,POLINV,BOMB OR CHEM POLICE INVESTIGATION (33B/33C)       ,9/22/2016,7641076,684362,4900
OTHER,DISORDER,POLINV,BOMB OR CHEM POLICE INVESTIGATION (33B/33C)       ,9/30/2016,7683749,670775,9102
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/2/2016,7629786,711239,4101
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/2/2016,7651467,683015,2100
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/3/2016,7618701,692136,7000
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/3/2016,7659032,686153,
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/5/2016,7655129,672460,902
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/5/2016,7661957,675961,801
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/7/2016,7650520,677851,1102
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/10/2016,7645775,693242,2203
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/12/2016,7668467,679191,1601
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/13/2016,7660181,673670,802
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/13/2016,7669169,689839,2902
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/16/2016,7665707,695255,2901
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/16/2016,7672733,670090,601
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/17/2016,7649017,696769,3301
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/20/2016,7664453,670279,501
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/20/2016,7670799,665222,602
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/21/2016,7630836,657752,6403
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/21/2016,7659022,665771,302
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/22/2016,7633665,706930,
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/22/2016,7633665,706930,4001
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/23/2016,7622596,678054,30200
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/23/2016,7658542,697062,3000
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/23/2016,7676605,672906,8302
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/24/2016,7656192,688908,2502
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/27/2016,7668625,684289,1701
OTHER,DISORDER,SCHL  ,SCHOOL INCIDENT - COLD                            ,9/29/2016,7658542,697062,3000
OTHER,DISORDER,SCHLP ,SCHOOL INCIDENT - PRIORITY                        ,9/6/2016,7650768,673798,1000
OTHER,DISORDER,SCHLP ,SCHOOL INCIDENT - PRIORITY                        ,9/6/2016,7671734,670660,601
OTHER,DISORDER,SCHLP ,SCHOOL INCIDENT - PRIORITY                        ,9/7/2016,7637184,688214,4700
OTHER,DISORDER,SCHLP ,SCHOOL INCIDENT - PRIORITY                        ,9/7/2016,7667272,691210,2902
OTHER,DISORDER,SCHLP ,SCHOOL INCIDENT - PRIORITY                        ,9/7/2016,7672733,670090,601
OTHER,DISORDER,SCHLP ,SCHOOL INCIDENT - PRIORITY                        ,9/8/2016,7654202,677853,1202
OTHER,DISORDER,SCHLP ,SCHOOL INCIDENT - PRIORITY                        ,9/12/2016,7670783,672812,
OTHER,DISORDER,SCHLP ,SCHOOL INCIDENT - PRIORITY                        ,9/12/2016,7671410,680126,1602
OTHER,DISORDER,SCHLP ,SCHOOL INCIDENT - PRIORITY                        ,9/16/2016,7653812,675094,901
OTHER,DISORDER,SCHLP ,SCHOOL INCIDENT - PRIORITY                        ,9/16/2016,7677342,679725,8202
OTHER,DISORDER,SCHLP ,SCHOOL INCIDENT - PRIORITY                        ,9/16/2016,7680476,667581,8901
OTHER,DISORDER,SCHLP ,SCHOOL INCIDENT - PRIORITY                        ,9/24/2016,7678009,690127,8002
OTHER,DISORDER,SCHLP ,SCHOOL INCIDENT - PRIORITY                        ,9/25/2016,7640297,685742,4800
OTHER,DISORDER,SCHLP ,SCHOOL INCIDENT - PRIORITY                        ,9/25/2016,7643586,700429,3803
OTHER,DISORDER,SCHLP ,SCHOOL INCIDENT - PRIORITY                        ,9/26/2016,7667851,670712,
OTHER,DISORDER,SCHLP ,SCHOOL INCIDENT - PRIORITY                        ,9/28/2016,7679413,694214,7900
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/1/2016,7676287,676411,8302
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/1/2016,7680044,687823,9400
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/2/2016,7653523,674731,1000
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/2/2016,7662557,697303,7500
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/2/2016,7681172,676370,9000
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/2/2016,7689732,681319,9701
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/3/2016,7626571,713340,4101
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/3/2016,7661930,695259,7500
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/4/2016,7661390,677825,1500
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/4/2016,7686934,673427,9102
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/5/2016,7663521,668828,402
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/7/2016,7660532,672733,802
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/8/2016,7645266,684907,5100
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/8/2016,7653003,677340,1000
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/8/2016,7679691,671055,9000
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/9/2016,7668237,695333,2901
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/9/2016,7673800,686572,8100
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/9/2016,7674891,670905,601
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/10/2016,7680502,674209,9000
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/12/2016,7643158,686389,5100
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/12/2016,7649124,698193,3301
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/13/2016,7639375,668341,6100
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/13/2016,7679682,683035,8202
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/14/2016,7647911,680348,1101
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/14/2016,7675067,691460,8001
OTHER,DISORDER,THRET ,THREAT - COLD                                     ,9/14/2016,7681489,676261,9000
