Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
34744481,11/09/2016 06:58:05 PM,11/10/2016 09:41:05 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10025,504 WEST  111 STREET,WEST  111 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,11/10/2016 09:41:05 PM,09 MANHATTAN,MANHATTAN,994164,232183,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.80395905592299,-73.96418979231007,"(40.80395905592299, -73.96418979231007)"
34744001,11/09/2016 06:59:12 PM,11/09/2016 08:26:45 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10016,344 EAST 28 STREET,EAST 28 STREET,MOUNT CARMEL PLACE,1 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/10/2016 02:59:12 AM,The Police Department responded to the complaint and took action to fix the condition.,11/09/2016 08:26:45 PM,06 MANHATTAN,MANHATTAN,990637,208987,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.740295354643706,-73.97695165980414,"(40.740295354643706, -73.97695165980414)"
34742337,11/09/2016 07:00:35 PM,11/09/2016 07:08:19 PM,DHS,Operations Unit - Department of Homeless Services,Homeless Person Assistance,N/A,Street/Sidewalk,10065,1143 YORK AVENUE,YORK AVENUE,EAST 61 STREET,EAST 62 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,11/09/2016 08:00:35 PM,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",11/09/2016 07:08:19 PM,08 MANHATTAN,MANHATTAN,995740,216283,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.760315872923435,-73.95852434067123,"(40.760315872923435, -73.95852434067123)"
34740857,11/09/2016 07:03:36 PM,11/16/2016 03:40:26 PM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10011,,,,,WEST   23 STREET,10 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,12/25/2016 09:58:29 AM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,11/16/2016 03:40:26 PM,04 MANHATTAN,MANHATTAN,983095,211680,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Other,,,,,,,,40.74768919735952,-74.0041684338762,"(40.74768919735952, -74.0041684338762)"
34742260,11/09/2016 07:04:45 PM,11/17/2016 12:00:00 AM,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,10033,15 WADSWORTH AVENUE,WADSWORTH AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Buildings investigated this complaint and issued an Environmental Control Board violation.,11/17/2016 12:00:00 AM,12 MANHATTAN,MANHATTAN,1001304,247190,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84513810152414,-73.93836137134306,"(40.84513810152414, -73.93836137134306)"
34741734,11/09/2016 07:05:00 PM,11/14/2016 09:45:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,,,,,,3 AVE,16 ST E,INTERSECTION,,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,11/14/2016 09:45:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
34743430,11/09/2016 07:05:28 PM,,DOHMH,Department of Health and Mental Hygiene,Drinking Water,Illness Caused by Drinking Water,3+ Family Apartment Building,10016,14 EAST 28 STREET,EAST 28 STREET,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,12/09/2016 07:05:28 PM,"The Department of Health and Mental Hygiene will review the Service Request. If a phone number was provided, the Department may contact the customer for more information. Complaints of this type usually result in an inspection and water samples may be taken. Initial status will be available from 311 or www.nyc.gov 30 days after the Service Request submission date.",,05 MANHATTAN,MANHATTAN,988022,210442,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.744290468772896,-73.98638741946058,"(40.744290468772896, -73.98638741946058)"
34739440,11/09/2016 07:06:58 PM,,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10027,1423 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,11/09/2016 12:00:00 AM,09 MANHATTAN,MANHATTAN,996854,236510,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81583204114581,-73.95446516150811,"(40.81583204114581, -73.95446516150811)"
34743145,11/09/2016 07:07:22 PM,11/09/2016 08:25:41 PM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10003,4 UNION SQUARE EAST,UNION SQUARE EAST,EAST 14 STREET,4 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/10/2016 03:07:22 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/09/2016 08:25:41 PM,05 MANHATTAN,MANHATTAN,987047,206898,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73456343060265,-73.98990752131202,"(40.73456343060265, -73.98990752131202)"
34741112,11/09/2016 07:11:00 PM,11/13/2016 02:09:21 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10030,301 WEST  139 STREET,WEST  139 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",11/13/2016 02:09:21 AM,10 MANHATTAN,MANHATTAN,999504,237717,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.819140738179094,-73.94488868808301,"(40.819140738179094, -73.94488868808301)"
34742463,11/09/2016 07:11:59 PM,11/09/2016 10:57:28 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10027,75 LA SALLE STREET,LA SALLE STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,11/10/2016 03:11:59 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/09/2016 10:57:28 PM,09 MANHATTAN,MANHATTAN,995795,235558,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81322051496231,-73.95829267864595,"(40.81322051496231, -73.95829267864595)"
34742704,11/09/2016 07:12:52 PM,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10016,10 EAST   28 STREET,EAST   28 STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,11/09/2016 12:00:00 AM,05 MANHATTAN,MANHATTAN,987959,210476,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74438381691545,-73.98661475823005,"(40.74438381691545, -73.98661475823005)"
34740395,11/09/2016 07:12:52 PM,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10016,10 EAST   28 STREET,EAST   28 STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,11/09/2016 12:00:00 AM,05 MANHATTAN,MANHATTAN,987959,210476,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74438381691545,-73.98661475823005,"(40.74438381691545, -73.98661475823005)"
34739718,11/09/2016 07:12:52 PM,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10016,10 EAST   28 STREET,EAST   28 STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,11/09/2016 12:00:00 AM,05 MANHATTAN,MANHATTAN,987959,210476,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74438381691545,-73.98661475823005,"(40.74438381691545, -73.98661475823005)"
34745003,11/09/2016 07:15:00 PM,11/16/2016 09:40:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10025,245 WEST  107 STREET,WEST  107 STREET,AMSTERDAM AVE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",11/16/2016 09:40:00 AM,07 MANHATTAN,MANHATTAN,993325,231458,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.801970031537714,-73.96722131100985,"(40.801970031537714, -73.96722131100985)"
34740461,11/09/2016 07:15:06 PM,11/16/2016 06:27:24 PM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10128,221 EAST   88 STREET,EAST   88 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,11/16/2016 06:27:24 PM,08 MANHATTAN,MANHATTAN,997447,223399,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77984505378402,-73.95234858009462,"(40.77984505378402, -73.95234858009462)"
34741374,11/09/2016 07:15:06 PM,11/13/2016 09:52:01 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10128,221 EAST   88 STREET,EAST   88 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,11/13/2016 09:52:01 AM,08 MANHATTAN,MANHATTAN,997447,223399,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77984505378402,-73.95234858009462,"(40.77984505378402, -73.95234858009462)"
34744565,11/09/2016 07:16:54 PM,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,10031,367 EDGECOMBE AVENUE,EDGECOMBE AVENUE,WEST 150 STREET,BEND,,,ADDRESS,NEW YORK,,N/A,Pending,12/16/2016 07:16:54 PM,The Department of Health and Mental Hygiene has received and processed your complaint.  The facility will receive an inspection from the Bureau of Food Safety and Community Sanitation.  Inspection results are not published.,11/10/2016 10:44:34 AM,09 MANHATTAN,MANHATTAN,1000601,240832,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.827688565742726,-73.94091773751477,"(40.827688565742726, -73.94091773751477)"
34743402,11/09/2016 07:17:00 PM,11/10/2016 05:20:00 AM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10016,14 EAST   28 STREET,EAST   28 STREET,5 AVE,MADISON AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,11/10/2016 05:20:00 AM,05 MANHATTAN,MANHATTAN,988022,210442,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.744290468772896,-73.98638741946058,"(40.744290468772896, -73.98638741946058)"
34739227,11/09/2016 07:19:00 PM,11/09/2016 07:19:00 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10009,612 EAST    9 STREET,EAST    9 STREET,AVENUE B,AVENUE C,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.,11/09/2016 07:19:00 PM,03 MANHATTAN,MANHATTAN,989853,203793,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7260396332422,-73.97978515350383,"(40.7260396332422, -73.97978515350383)"
34741992,11/09/2016 07:19:15 PM,11/14/2016 02:10:52 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10002,99 SUFFOLK STREET,SUFFOLK STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",11/14/2016 02:10:52 AM,03 MANHATTAN,MANHATTAN,988068,201129,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.718728547929224,-73.9862266969104,"(40.718728547929224, -73.9862266969104)"
34741655,11/09/2016 07:20:00 PM,11/10/2016 12:43:17 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10128,1340 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 89 STREET,EAST 90 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/10/2016 03:20:00 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/10/2016 12:43:17 AM,08 MANHATTAN,MANHATTAN,996956,224012,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78152829570126,-73.95412031182876,"(40.78152829570126, -73.95412031182876)"
34744512,11/09/2016 07:21:48 PM,11/17/2016 03:29:57 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10029,163 EAST  115 STREET,EAST  115 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,11/17/2016 03:29:57 PM,11 MANHATTAN,MANHATTAN,1000447,229902,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79768905214843,-73.94150057189742,"(40.79768905214843, -73.94150057189742)"
34739209,11/09/2016 07:21:57 PM,11/09/2016 08:25:39 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10001,WEST 28 STREET,WEST 28 STREET,5 AVENUE,BROADWAY,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/10/2016 03:21:57 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/09/2016 08:25:39 PM,05 MANHATTAN,MANHATTAN,987571,210694,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74498232657728,-73.9880148861615,"(40.74498232657728, -73.9880148861615)"
34743711,11/09/2016 07:26:44 PM,11/10/2016 04:02:59 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10029,434 EAST 115 STREET,EAST 115 STREET,1 AVENUE,PLEASANT AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/10/2016 03:26:44 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/10/2016 04:02:59 AM,11 MANHATTAN,MANHATTAN,1002240,228901,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79493811116525,-73.93502739757714,"(40.79493811116525, -73.93502739757714)"
34742840,11/09/2016 07:28:47 PM,11/10/2016 07:03:09 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10040,141 NAGLE AVENUE,NAGLE AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",11/10/2016 07:03:09 PM,12 MANHATTAN,MANHATTAN,1004643,252983,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86103107825989,-73.92627553723854,"(40.86103107825989, -73.92627553723854)"
34742853,11/09/2016 07:30:16 PM,11/10/2016 07:13:58 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,495 WEST  186 STREET,WEST  186 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",11/10/2016 07:13:58 PM,12 MANHATTAN,MANHATTAN,1004046,249366,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8511048561927,-73.92844448304969,"(40.8511048561927, -73.92844448304969)"
34742850,11/09/2016 07:31:16 PM,11/10/2016 07:13:58 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,495 WEST  186 STREET,WEST  186 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,11/10/2016 07:13:58 PM,12 MANHATTAN,MANHATTAN,1004046,249366,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8511048561927,-73.92844448304969,"(40.8511048561927, -73.92844448304969)"
34742137,11/09/2016 07:31:57 PM,11/21/2016 01:59:32 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10028,225 EAST   86 STREET,EAST   86 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,11/21/2016 01:59:32 PM,08 MANHATTAN,MANHATTAN,997195,222918,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.778525208703705,-73.95325942236651,"(40.778525208703705, -73.95325942236651)"
34743352,11/09/2016 07:39:04 PM,11/09/2016 10:16:04 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10030,305 WEST 141 STREET,WEST 141 STREET,8 AVENUE,EDGECOMBE AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/10/2016 03:39:04 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/09/2016 10:16:04 PM,10 MANHATTAN,MANHATTAN,999724,238190,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82043860696496,-73.94409275766965,"(40.82043860696496, -73.94409275766965)"
34743839,11/09/2016 07:41:26 PM,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10003,58 ST MARKS PLACE,ST MARKS PLACE,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,11/09/2016 12:00:00 AM,03 MANHATTAN,MANHATTAN,987949,204564,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.728156841561734,-73.98665409735959,"(40.728156841561734, -73.98665409735959)"
34739722,11/09/2016 07:41:26 PM,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10003,58 ST MARKS PLACE,ST MARKS PLACE,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,11/09/2016 12:00:00 AM,03 MANHATTAN,MANHATTAN,987949,204564,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.728156841561734,-73.98665409735959,"(40.728156841561734, -73.98665409735959)"
34740742,11/09/2016 07:44:31 PM,11/09/2016 08:56:06 PM,DHS,Operations Unit - Department of Homeless Services,Homeless Person Assistance,N/A,Street/Sidewalk,10036,,,,,WEST   42 STREET,7 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,11/09/2016 10:53:05 PM,The mobile outreach response team went to the location provided but could not find the individual that you reported.,11/09/2016 08:56:06 PM,05 MANHATTAN,MANHATTAN,987866,214721,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75603530883254,-73.98694809910084,"(40.75603530883254, -73.98694809910084)"
34738997,11/09/2016 07:44:47 PM,11/09/2016 08:23:34 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10010,510 EAST 23 STREET,EAST 23 STREET,ASSER LEVY PLACE,BEND,,,ADDRESS,NEW YORK,,Precinct,Closed,11/10/2016 03:44:47 AM,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,11/09/2016 08:23:34 PM,06 MANHATTAN,MANHATTAN,990851,207343,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73578282484207,-73.97618102549775,"(40.73578282484207, -73.97618102549775)"
34742348,11/09/2016 07:45:15 PM,11/09/2016 09:36:05 PM,DHS,Operations Unit - Department of Homeless Services,Homeless Person Assistance,N/A,Other,10029,137 EAST 116 STREET,EAST 116 STREET,PARK AVENUE,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,11/09/2016 11:34:11 PM,The mobile outreach response team went to the location provided but could not find the individual that you reported.,11/09/2016 09:36:05 PM,11 MANHATTAN,MANHATTAN,1000328,230293,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79876245777479,-73.94192943320431,"(40.79876245777479, -73.94192943320431)"
34743689,11/09/2016 07:45:39 PM,11/19/2016 09:32:53 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10033,517 WEST  180 STREET,WEST  180 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,11/19/2016 09:32:53 AM,12 MANHATTAN,MANHATTAN,1003031,248140,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84774206696452,-73.93211678066837,"(40.84774206696452, -73.93211678066837)"
34742604,11/09/2016 07:45:46 PM,11/21/2016 10:41:47 AM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,10034,,,,,WEST  207 STREET,SHERMAN AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,11/29/2016 07:45:46 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",11/21/2016 10:41:47 AM,12 MANHATTAN,MANHATTAN,1006378,254721,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.865797182404705,-73.91999745659871,"(40.865797182404705, -73.91999745659871)"
34742187,11/09/2016 07:46:41 PM,11/10/2016 12:32:49 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10033,517 WEST  180 STREET,WEST  180 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",11/10/2016 12:32:49 PM,12 MANHATTAN,MANHATTAN,1003031,248140,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84774206696452,-73.93211678066837,"(40.84774206696452, -73.93211678066837)"
34740038,11/09/2016 07:47:35 PM,11/09/2016 09:47:39 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10001,WEST 34 STREET,WEST 34 STREET,7 AVENUE,8 AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/10/2016 03:47:35 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/09/2016 09:47:39 PM,05 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
